,zip_code,latitude,longitude,city,state,county,longlat,year,disease,population,obs_rate,exp_rate
3457,11580,40.676052,-73.697828,Valley Stream,NY,Nassau,40.676052:-73.697828,2011,Pediatric Quality Chronic Composite,1100,181.82,266.24
3458,11580,40.676052,-73.697828,Valley Stream,NY,Nassau,40.676052:-73.697828,2012,Pediatric Quality Chronic Composite,1371,218.82,265.39
3459,11581,40.652253,-73.711775,Valley Stream,NY,Nassau,40.652253:-73.711775,2011,Asthma,515,194.17,287.67
3460,11581,40.652253,-73.711775,Valley Stream,NY,Nassau,40.652253:-73.711775,2012,Asthma,636,157.23,282.71
3461,11581,40.652253,-73.711775,Valley Stream,NY,Nassau,40.652253:-73.711775,2011,Diabetes Short-term Complications,374,0,34.12
3462,11581,40.652253,-73.711775,Valley Stream,NY,Nassau,40.652253:-73.711775,2012,Diabetes Short-term Complications,455,0,33.42
3463,11581,40.652253,-73.711775,Valley Stream,NY,Nassau,40.652253:-73.711775,2011,Gastroenteritis,617,0,120.79
3464,11581,40.652253,-73.711775,Valley Stream,NY,Nassau,40.652253:-73.711775,2012,Gastroenteritis,734,0,118.97
3465,11581,40.652253,-73.711775,Valley Stream,NY,Nassau,40.652253:-73.711775,2011,Urinary Tract Infection,617,0,57.11
3466,11581,40.652253,-73.711775,Valley Stream,NY,Nassau,40.652253:-73.711775,2012,Urinary Tract Infection,734,0,48.6
3467,11581,40.652253,-73.711775,Valley Stream,NY,Nassau,40.652253:-73.711775,2011,Pediatric Quality Overall Composite,374,267.38,300.86
3468,11581,40.652253,-73.711775,Valley Stream,NY,Nassau,40.652253:-73.711775,2012,Pediatric Quality Overall Composite,455,219.78,297.75
3469,11581,40.652253,-73.711775,Valley Stream,NY,Nassau,40.652253:-73.711775,2011,Pediatric Quality Acute Composite,374,0,75.38
3470,11581,40.652253,-73.711775,Valley Stream,NY,Nassau,40.652253:-73.711775,2012,Pediatric Quality Acute Composite,455,0,75.36
3471,11581,40.652253,-73.711775,Valley Stream,NY,Nassau,40.652253:-73.711775,2011,Pediatric Quality Chronic Composite,374,267.38,225.48
3472,11581,40.652253,-73.711775,Valley Stream,NY,Nassau,40.652253:-73.711775,2012,Pediatric Quality Chronic Composite,455,219.78,222.39
3473,11590,40.74505,-73.571521,Westbury,NY,Nassau,40.74505:-73.571521,2011,Asthma,3758,372.54,473.54
3474,11590,40.74505,-73.571521,Westbury,NY,Nassau,40.74505:-73.571521,2012,Asthma,4262,375.41,456.64
3475,11590,40.74505,-73.571521,Westbury,NY,Nassau,40.74505:-73.571521,2011,Diabetes Short-term Complications,2136,0,34.1
3476,11590,40.74505,-73.571521,Westbury,NY,Nassau,40.74505:-73.571521,2012,Diabetes Short-term Complications,2683,0,33.31
3477,11590,40.74505,-73.571521,Westbury,NY,Nassau,40.74505:-73.571521,2011,Gastroenteritis,4594,326.51,187.7
3478,11590,40.74505,-73.571521,Westbury,NY,Nassau,40.74505:-73.571521,2012,Gastroenteritis,5045,99.11,187.06
3479,11590,40.74505,-73.571521,Westbury,NY,Nassau,40.74505:-73.571521,2011,Urinary Tract Infection,4594,413.58,101.17
3480,11590,40.74505,-73.571521,Westbury,NY,Nassau,40.74505:-73.571521,2012,Urinary Tract Infection,5045,118.93,74.36
3481,11590,40.74505,-73.571521,Westbury,NY,Nassau,40.74505:-73.571521,2011,Pediatric Quality Overall Composite,2136,280.9,427.79
3482,11590,40.74505,-73.571521,Westbury,NY,Nassau,40.74505:-73.571521,2012,Pediatric Quality Overall Composite,2683,298.17,430.15
3483,11590,40.74505,-73.571521,Westbury,NY,Nassau,40.74505:-73.571521,2011,Pediatric Quality Acute Composite,2136,140.45,99.12
3484,11590,40.74505,-73.571521,Westbury,NY,Nassau,40.74505:-73.571521,2012,Pediatric Quality Acute Composite,2683,74.54,98.73
3485,11590,40.74505,-73.571521,Westbury,NY,Nassau,40.74505:-73.571521,2011,Pediatric Quality Chronic Composite,2136,140.45,328.68
3486,11590,40.74505,-73.571521,Westbury,NY,Nassau,40.74505:-73.571521,2012,Pediatric Quality Chronic Composite,2683,223.63,331.42
3487,11596,40.754757,-73.601772,Williston Park,NY,Nassau,40.754757:-73.601772,2011,Asthma,101,990.1,262.12
3488,11596,40.754757,-73.601772,Williston Park,NY,Nassau,40.754757:-73.601772,2012,Asthma,116,0,270.61
3489,11596,40.754757,-73.601772,Williston Park,NY,Nassau,40.754757:-73.601772,2011,Diabetes Short-term Complications,73,0,32.82
3490,11596,40.754757,-73.601772,Williston Park,NY,Nassau,40.754757:-73.601772,2012,Diabetes Short-term Complications,87,0,30.99
3491,11596,40.754757,-73.601772,Williston Park,NY,Nassau,40.754757:-73.601772,2011,Gastroenteritis,119,0,125.72
3492,11596,40.754757,-73.601772,Williston Park,NY,Nassau,40.754757:-73.601772,2012,Gastroenteritis,135,740.74,131.51
3493,11596,40.754757,-73.601772,Williston Park,NY,Nassau,40.754757:-73.601772,2011,Urinary Tract Infection,119,0,65.09
3494,11596,40.754757,-73.601772,Williston Park,NY,Nassau,40.754757:-73.601772,2012,Urinary Tract Infection,135,0,57.21
3495,11596,40.754757,-73.601772,Williston Park,NY,Nassau,40.754757:-73.601772,2011,Pediatric Quality Overall Composite,73,0,258.1
3496,11596,40.754757,-73.601772,Williston Park,NY,Nassau,40.754757:-73.601772,2012,Pediatric Quality Overall Composite,87,1149.43,286.4
3497,11596,40.754757,-73.601772,Williston Park,NY,Nassau,40.754757:-73.601772,2011,Pediatric Quality Acute Composite,73,0,72.67
3498,11596,40.754757,-73.601772,Williston Park,NY,Nassau,40.754757:-73.601772,2012,Pediatric Quality Acute Composite,87,1149.43,76.15
3499,11596,40.754757,-73.601772,Williston Park,NY,Nassau,40.754757:-73.601772,2011,Pediatric Quality Chronic Composite,73,0,185.43
3500,11596,40.754757,-73.601772,Williston Park,NY,Nassau,40.754757:-73.601772,2012,Pediatric Quality Chronic Composite,87,0,210.25
3501,11691,40.601475,-73.76191,Far Rockaway,NY,Queens,40.601475:-73.76191,2011,Asthma,10119,247.06,421.24
3502,11691,40.601475,-73.76191,Far Rockaway,NY,Queens,40.601475:-73.76191,2012,Asthma,10197,88.26,429.27
3503,11691,40.601475,-73.76191,Far Rockaway,NY,Queens,40.601475:-73.76191,2011,Diabetes Short-term Complications,6839,29.24,37.71
3504,11691,40.601475,-73.76191,Far Rockaway,NY,Queens,40.601475:-73.76191,2012,Diabetes Short-term Complications,6944,43.2,38.57
3505,11691,40.601475,-73.76191,Far Rockaway,NY,Queens,40.601475:-73.76191,2011,Gastroenteritis,11829,211.34,134.47
3506,11691,40.601475,-73.76191,Far Rockaway,NY,Queens,40.601475:-73.76191,2012,Gastroenteritis,11858,75.9,134.33
3507,11691,40.601475,-73.76191,Far Rockaway,NY,Queens,40.601475:-73.76191,2011,Urinary Tract Infection,11829,92.99,61.78
3508,11691,40.601475,-73.76191,Far Rockaway,NY,Queens,40.601475:-73.76191,2012,Urinary Tract Infection,11858,25.3,51.57
3509,11691,40.601475,-73.76191,Far Rockaway,NY,Queens,40.601475:-73.76191,2011,Pediatric Quality Overall Composite,6839,394.79,414.02
3510,11691,40.601475,-73.76191,Far Rockaway,NY,Queens,40.601475:-73.76191,2012,Pediatric Quality Overall Composite,6944,144.01,419.78
3511,11691,40.601475,-73.76191,Far Rockaway,NY,Queens,40.601475:-73.76191,2011,Pediatric Quality Acute Composite,6839,190.09,85.37
3512,11691,40.601475,-73.76191,Far Rockaway,NY,Queens,40.601475:-73.76191,2012,Pediatric Quality Acute Composite,6944,57.6,83.13
3513,11691,40.601475,-73.76191,Far Rockaway,NY,Queens,40.601475:-73.76191,2011,Pediatric Quality Chronic Composite,6839,204.71,328.64
3514,11691,40.601475,-73.76191,Far Rockaway,NY,Queens,40.601475:-73.76191,2012,Pediatric Quality Chronic Composite,6944,86.41,336.65
3515,11692,40.5923,-73.793273,Arverne,NY,Queens,40.5923:-73.793273,2011,Asthma,3389,560.64,450.43
3516,11692,40.5923,-73.793273,Arverne,NY,Queens,40.5923:-73.793273,2012,Asthma,3313,150.92,462.76
3517,11692,40.5923,-73.793273,Arverne,NY,Queens,40.5923:-73.793273,2011,Diabetes Short-term Complications,2382,167.93,38.35
3518,11692,40.5923,-73.793273,Arverne,NY,Queens,40.5923:-73.793273,2012,Diabetes Short-term Complications,2352,0,40.86
3519,11692,40.5923,-73.793273,Arverne,NY,Queens,40.5923:-73.793273,2011,Gastroenteritis,3855,259.4,122.94
3520,11692,40.5923,-73.793273,Arverne,NY,Queens,40.5923:-73.793273,2012,Gastroenteritis,3739,213.96,123.5
3521,11692,40.5923,-73.793273,Arverne,NY,Queens,40.5923:-73.793273,2011,Urinary Tract Infection,3855,103.76,53.56
3522,11692,40.5923,-73.793273,Arverne,NY,Queens,40.5923:-73.793273,2012,Urinary Tract Infection,3739,80.24,45.69
3523,11692,40.5923,-73.793273,Arverne,NY,Queens,40.5923:-73.793273,2011,Pediatric Quality Overall Composite,2382,881.61,432.74
3524,11692,40.5923,-73.793273,Arverne,NY,Queens,40.5923:-73.793273,2012,Pediatric Quality Overall Composite,2352,212.59,448.26
3525,11692,40.5923,-73.793273,Arverne,NY,Queens,40.5923:-73.793273,2011,Pediatric Quality Acute Composite,2382,251.89,83.97
3526,11692,40.5923,-73.793273,Arverne,NY,Queens,40.5923:-73.793273,2012,Pediatric Quality Acute Composite,2352,127.55,81.61
3527,11692,40.5923,-73.793273,Arverne,NY,Queens,40.5923:-73.793273,2011,Pediatric Quality Chronic Composite,2382,629.72,348.76
3528,11692,40.5923,-73.793273,Arverne,NY,Queens,40.5923:-73.793273,2012,Pediatric Quality Chronic Composite,2352,85.03,366.65
3529,11693,40.59846,-73.81427,Far Rockaway,NY,Queens,40.59846:-73.81427,2011,Asthma,1323,907.03,377.22
3530,11693,40.59846,-73.81427,Far Rockaway,NY,Queens,40.59846:-73.81427,2012,Asthma,1304,153.37,394.17
3531,11693,40.59846,-73.81427,Far Rockaway,NY,Queens,40.59846:-73.81427,2011,Diabetes Short-term Complications,969,309.6,40.71
3532,11693,40.59846,-73.81427,Far Rockaway,NY,Queens,40.59846:-73.81427,2012,Diabetes Short-term Complications,964,103.73,40.23
3533,11693,40.59846,-73.81427,Far Rockaway,NY,Queens,40.59846:-73.81427,2011,Gastroenteritis,1496,200.53,116.52
3534,11693,40.59846,-73.81427,Far Rockaway,NY,Queens,40.59846:-73.81427,2012,Gastroenteritis,1492,134.05,118.69
3535,11693,40.59846,-73.81427,Far Rockaway,NY,Queens,40.59846:-73.81427,2011,Urinary Tract Infection,1496,0,54.23
3536,11693,40.59846,-73.81427,Far Rockaway,NY,Queens,40.59846:-73.81427,2012,Urinary Tract Infection,1492,0,45.09
3537,11693,40.59846,-73.81427,Far Rockaway,NY,Queens,40.59846:-73.81427,2011,Pediatric Quality Overall Composite,969,1444.79,384.06
3538,11693,40.59846,-73.81427,Far Rockaway,NY,Queens,40.59846:-73.81427,2012,Pediatric Quality Overall Composite,964,414.94,392.02
3539,11693,40.59846,-73.81427,Far Rockaway,NY,Queens,40.59846:-73.81427,2011,Pediatric Quality Acute Composite,969,206.4,83.13
3540,11693,40.59846,-73.81427,Far Rockaway,NY,Queens,40.59846:-73.81427,2012,Pediatric Quality Acute Composite,964,103.73,79.66
3541,11693,40.59846,-73.81427,Far Rockaway,NY,Queens,40.59846:-73.81427,2011,Pediatric Quality Chronic Composite,969,1238.39,300.93
3542,11693,40.59846,-73.81427,Far Rockaway,NY,Queens,40.59846:-73.81427,2012,Pediatric Quality Chronic Composite,964,311.2,312.36
3543,11694,40.57661,-73.84276,Rockaway Park,NY,Queens,40.57661:-73.84276,2011,Asthma,759,263.5,347.15
3544,11694,40.57661,-73.84276,Rockaway Park,NY,Queens,40.57661:-73.84276,2012,Asthma,765,261.44,355.41
3545,11694,40.57661,-73.84276,Rockaway Park,NY,Queens,40.57661:-73.84276,2011,Diabetes Short-term Complications,515,0,38.97
3546,11694,40.57661,-73.84276,Rockaway Park,NY,Queens,40.57661:-73.84276,2012,Diabetes Short-term Complications,537,0,38.17
3547,11694,40.57661,-73.84276,Rockaway Park,NY,Queens,40.57661:-73.84276,2011,Gastroenteritis,896,334.82,133.35
3548,11694,40.57661,-73.84276,Rockaway Park,NY,Queens,40.57661:-73.84276,2012,Gastroenteritis,896,334.82,132.53
3549,11694,40.57661,-73.84276,Rockaway Park,NY,Queens,40.57661:-73.84276,2011,Urinary Tract Infection,896,111.61,63.13
3550,11694,40.57661,-73.84276,Rockaway Park,NY,Queens,40.57661:-73.84276,2012,Urinary Tract Infection,896,111.61,52.8
3551,11694,40.57661,-73.84276,Rockaway Park,NY,Queens,40.57661:-73.84276,2011,Pediatric Quality Overall Composite,515,582.52,349.36
3552,11694,40.57661,-73.84276,Rockaway Park,NY,Queens,40.57661:-73.84276,2012,Pediatric Quality Overall Composite,537,0,360.62
3553,11694,40.57661,-73.84276,Rockaway Park,NY,Queens,40.57661:-73.84276,2011,Pediatric Quality Acute Composite,515,388.35,84.68
3554,11694,40.57661,-73.84276,Rockaway Park,NY,Queens,40.57661:-73.84276,2012,Pediatric Quality Acute Composite,537,0,84.73
3555,11694,40.57661,-73.84276,Rockaway Park,NY,Queens,40.57661:-73.84276,2011,Pediatric Quality Chronic Composite,515,194.17,264.68
3556,11694,40.57661,-73.84276,Rockaway Park,NY,Queens,40.57661:-73.84276,2012,Pediatric Quality Chronic Composite,537,0,275.88
3557,11701,40.686249,-73.411866,Amityville,NY,Suffolk,40.686249:-73.411866,2011,Asthma,2237,89.41,459.97
3558,11701,40.686249,-73.411866,Amityville,NY,Suffolk,40.686249:-73.411866,2012,Asthma,2507,398.88,458.22
3559,11701,40.686249,-73.411866,Amityville,NY,Suffolk,40.686249:-73.411866,2011,Diabetes Short-term Complications,1429,0,38.28
3560,11701,40.686249,-73.411866,Amityville,NY,Suffolk,40.686249:-73.411866,2012,Diabetes Short-term Complications,1698,0,38.28
3561,11701,40.686249,-73.411866,Amityville,NY,Suffolk,40.686249:-73.411866,2011,Gastroenteritis,2681,261.1,156.48
3562,11701,40.686249,-73.411866,Amityville,NY,Suffolk,40.686249:-73.411866,2012,Gastroenteritis,2958,135.23,158.93
3563,11701,40.686249,-73.411866,Amityville,NY,Suffolk,40.686249:-73.411866,2011,Urinary Tract Infection,2681,149.2,77.16
3564,11701,40.686249,-73.411866,Amityville,NY,Suffolk,40.686249:-73.411866,2012,Urinary Tract Infection,2958,135.23,61.7
3565,11701,40.686249,-73.411866,Amityville,NY,Suffolk,40.686249:-73.411866,2011,Pediatric Quality Overall Composite,1429,209.94,435.04
3566,11701,40.686249,-73.411866,Amityville,NY,Suffolk,40.686249:-73.411866,2012,Pediatric Quality Overall Composite,1698,353.36,434.85
3567,11701,40.686249,-73.411866,Amityville,NY,Suffolk,40.686249:-73.411866,2011,Pediatric Quality Acute Composite,1429,139.96,88.94
3568,11701,40.686249,-73.411866,Amityville,NY,Suffolk,40.686249:-73.411866,2012,Pediatric Quality Acute Composite,1698,176.68,87.24
3569,11701,40.686249,-73.411866,Amityville,NY,Suffolk,40.686249:-73.411866,2011,Pediatric Quality Chronic Composite,1429,69.98,346.1
3570,11701,40.686249,-73.411866,Amityville,NY,Suffolk,40.686249:-73.411866,2012,Pediatric Quality Chronic Composite,1698,176.68,347.62
3571,11702,40.66415,-73.340984,Babylon,NY,Suffolk,40.66415:-73.340984,2012,Asthma,225,0,235.08
3572,11702,40.66415,-73.340984,Babylon,NY,Suffolk,40.66415:-73.340984,2012,Diabetes Short-term Complications,159,0,42.21
3573,11702,40.66415,-73.340984,Babylon,NY,Suffolk,40.66415:-73.340984,2012,Gastroenteritis,261,0,117.22
3574,11702,40.66415,-73.340984,Babylon,NY,Suffolk,40.66415:-73.340984,2012,Urinary Tract Infection,261,383.14,53.48
3575,11702,40.66415,-73.340984,Babylon,NY,Suffolk,40.66415:-73.340984,2012,Pediatric Quality Overall Composite,159,0,268.45
3576,11702,40.66415,-73.340984,Babylon,NY,Suffolk,40.66415:-73.340984,2012,Pediatric Quality Acute Composite,159,0,73.1
3577,11702,40.66415,-73.340984,Babylon,NY,Suffolk,40.66415:-73.340984,2012,Pediatric Quality Chronic Composite,159,0,195.35
3578,11703,40.732348,-73.325363,North Babylon,NY,Suffolk,40.732348:-73.325363,2011,Asthma,546,183.15,324.18
3579,11703,40.732348,-73.325363,North Babylon,NY,Suffolk,40.732348:-73.325363,2012,Asthma,657,152.21,312.57
3580,11703,40.732348,-73.325363,North Babylon,NY,Suffolk,40.732348:-73.325363,2011,Diabetes Short-term Complications,373,0,40.03
3581,11703,40.732348,-73.325363,North Babylon,NY,Suffolk,40.732348:-73.325363,2012,Diabetes Short-term Complications,468,0,38.46
3582,11703,40.732348,-73.325363,North Babylon,NY,Suffolk,40.732348:-73.325363,2011,Gastroenteritis,650,461.54,128.96
3583,11703,40.732348,-73.325363,North Babylon,NY,Suffolk,40.732348:-73.325363,2012,Gastroenteritis,768,260.42,123.87
3584,11703,40.732348,-73.325363,North Babylon,NY,Suffolk,40.732348:-73.325363,2011,Urinary Tract Infection,650,0,59.23
3585,11703,40.732348,-73.325363,North Babylon,NY,Suffolk,40.732348:-73.325363,2012,Urinary Tract Infection,768,130.21,51.92
3586,11703,40.732348,-73.325363,North Babylon,NY,Suffolk,40.732348:-73.325363,2011,Pediatric Quality Overall Composite,373,536.19,341.75
3587,11703,40.732348,-73.325363,North Babylon,NY,Suffolk,40.732348:-73.325363,2012,Pediatric Quality Overall Composite,468,427.35,333.12
3588,11703,40.732348,-73.325363,North Babylon,NY,Suffolk,40.732348:-73.325363,2011,Pediatric Quality Acute Composite,373,268.1,77.46
3589,11703,40.732348,-73.325363,North Babylon,NY,Suffolk,40.732348:-73.325363,2012,Pediatric Quality Acute Composite,468,213.68,78.28
3590,11703,40.732348,-73.325363,North Babylon,NY,Suffolk,40.732348:-73.325363,2011,Pediatric Quality Chronic Composite,373,268.1,264.28
3591,11703,40.732348,-73.325363,North Babylon,NY,Suffolk,40.732348:-73.325363,2012,Pediatric Quality Chronic Composite,468,213.68,254.84
3592,11704,40.709098,-73.356164,West Babylon,NY,Suffolk,40.709098:-73.356164,2011,Asthma,1310,534.35,346.25
3593,11704,40.709098,-73.356164,West Babylon,NY,Suffolk,40.709098:-73.356164,2012,Asthma,1609,248.6,337.87
3594,11704,40.709098,-73.356164,West Babylon,NY,Suffolk,40.709098:-73.356164,2011,Diabetes Short-term Complications,843,355.87,39.39
3595,11704,40.709098,-73.356164,West Babylon,NY,Suffolk,40.709098:-73.356164,2012,Diabetes Short-term Complications,1114,448.83,38.96
3596,11704,40.709098,-73.356164,West Babylon,NY,Suffolk,40.709098:-73.356164,2011,Gastroenteritis,1573,127.15,141.36
3597,11704,40.709098,-73.356164,West Babylon,NY,Suffolk,40.709098:-73.356164,2012,Gastroenteritis,1906,104.93,134.78
3598,11704,40.709098,-73.356164,West Babylon,NY,Suffolk,40.709098:-73.356164,2011,Urinary Tract Infection,1573,127.15,67.34
3599,11704,40.709098,-73.356164,West Babylon,NY,Suffolk,40.709098:-73.356164,2012,Urinary Tract Infection,1906,0,55.26
3600,11704,40.709098,-73.356164,West Babylon,NY,Suffolk,40.709098:-73.356164,2011,Pediatric Quality Overall Composite,843,1067.62,350.94
3601,11704,40.709098,-73.356164,West Babylon,NY,Suffolk,40.709098:-73.356164,2012,Pediatric Quality Overall Composite,1114,718.13,342.89
3602,11704,40.709098,-73.356164,West Babylon,NY,Suffolk,40.709098:-73.356164,2011,Pediatric Quality Acute Composite,843,0,82.83
3603,11704,40.709098,-73.356164,West Babylon,NY,Suffolk,40.709098:-73.356164,2012,Pediatric Quality Acute Composite,1114,0,80.72
3604,11704,40.709098,-73.356164,West Babylon,NY,Suffolk,40.709098:-73.356164,2011,Pediatric Quality Chronic Composite,843,1067.62,268.11
3605,11704,40.709098,-73.356164,West Babylon,NY,Suffolk,40.709098:-73.356164,2012,Pediatric Quality Chronic Composite,1114,718.13,262.17
3606,11705,40.748364,-73.057026,Bayport,NY,Suffolk,40.748364:-73.057026,2011,Asthma,142,0,212.51
3607,11705,40.748364,-73.057026,Bayport,NY,Suffolk,40.748364:-73.057026,2011,Diabetes Short-term Complications,97,1030.93,46.21
3608,11705,40.748364,-73.057026,Bayport,NY,Suffolk,40.748364:-73.057026,2011,Gastroenteritis,166,0,118.25
3609,11705,40.748364,-73.057026,Bayport,NY,Suffolk,40.748364:-73.057026,2011,Urinary Tract Infection,166,0,56.55
3610,11705,40.748364,-73.057026,Bayport,NY,Suffolk,40.748364:-73.057026,2011,Pediatric Quality Overall Composite,97,1030.93,258.56
3611,11705,40.748364,-73.057026,Bayport,NY,Suffolk,40.748364:-73.057026,2011,Pediatric Quality Acute Composite,97,0,77.45
3612,11705,40.748364,-73.057026,Bayport,NY,Suffolk,40.748364:-73.057026,2011,Pediatric Quality Chronic Composite,97,1030.93,181.11
3613,11706,40.705138,-73.243004,Bay Shore,NY,Suffolk,40.705138:-73.243004,2011,Asthma,4766,251.78,431.11
3614,11706,40.705138,-73.243004,Bay Shore,NY,Suffolk,40.705138:-73.243004,2012,Asthma,5728,192.04,424.9
3615,11706,40.705138,-73.243004,Bay Shore,NY,Suffolk,40.705138:-73.243004,2011,Diabetes Short-term Complications,2893,34.57,34.68
3616,11706,40.705138,-73.243004,Bay Shore,NY,Suffolk,40.705138:-73.243004,2012,Diabetes Short-term Complications,3777,0,33.39
3617,11706,40.705138,-73.243004,Bay Shore,NY,Suffolk,40.705138:-73.243004,2011,Gastroenteritis,5781,190.28,170.97
3618,11706,40.705138,-73.243004,Bay Shore,NY,Suffolk,40.705138:-73.243004,2012,Gastroenteritis,6742,148.32,171.14
3619,11706,40.705138,-73.243004,Bay Shore,NY,Suffolk,40.705138:-73.243004,2011,Urinary Tract Infection,5781,51.89,88.89
3620,11706,40.705138,-73.243004,Bay Shore,NY,Suffolk,40.705138:-73.243004,2012,Urinary Tract Infection,6742,88.99,67.65
3621,11706,40.705138,-73.243004,Bay Shore,NY,Suffolk,40.705138:-73.243004,2011,Pediatric Quality Overall Composite,2893,207.4,403.74
3622,11706,40.705138,-73.243004,Bay Shore,NY,Suffolk,40.705138:-73.243004,2012,Pediatric Quality Overall Composite,3777,264.76,406.64
3623,11706,40.705138,-73.243004,Bay Shore,NY,Suffolk,40.705138:-73.243004,2011,Pediatric Quality Acute Composite,2893,0,93.87
3624,11706,40.705138,-73.243004,Bay Shore,NY,Suffolk,40.705138:-73.243004,2012,Pediatric Quality Acute Composite,3777,79.43,94.16
3625,11706,40.705138,-73.243004,Bay Shore,NY,Suffolk,40.705138:-73.243004,2011,Pediatric Quality Chronic Composite,2893,207.4,309.87
3626,11706,40.705138,-73.243004,Bay Shore,NY,Suffolk,40.705138:-73.243004,2012,Pediatric Quality Chronic Composite,3777,185.33,312.47
3627,11710,40.6729,-73.53652,Bellmore,NY,Nassau,40.6729:-73.53652,2011,Asthma,463,215.98,258.1
3628,11710,40.6729,-73.53652,Bellmore,NY,Nassau,40.6729:-73.53652,2012,Asthma,600,333.33,265
3629,11710,40.6729,-73.53652,Bellmore,NY,Nassau,40.6729:-73.53652,2011,Diabetes Short-term Complications,321,0,38.61
3630,11710,40.6729,-73.53652,Bellmore,NY,Nassau,40.6729:-73.53652,2012,Diabetes Short-term Complications,438,0,35.7
3631,11710,40.6729,-73.53652,Bellmore,NY,Nassau,40.6729:-73.53652,2011,Gastroenteritis,557,0,120.37
3632,11710,40.6729,-73.53652,Bellmore,NY,Nassau,40.6729:-73.53652,2012,Gastroenteritis,696,143.68,117.06
3633,11710,40.6729,-73.53652,Bellmore,NY,Nassau,40.6729:-73.53652,2011,Urinary Tract Infection,557,0,55.83
3634,11710,40.6729,-73.53652,Bellmore,NY,Nassau,40.6729:-73.53652,2012,Urinary Tract Infection,696,0,49.01
3635,11710,40.6729,-73.53652,Bellmore,NY,Nassau,40.6729:-73.53652,2011,Pediatric Quality Overall Composite,321,311.53,282.83
3636,11710,40.6729,-73.53652,Bellmore,NY,Nassau,40.6729:-73.53652,2012,Pediatric Quality Overall Composite,438,228.31,276.41
3637,11710,40.6729,-73.53652,Bellmore,NY,Nassau,40.6729:-73.53652,2011,Pediatric Quality Acute Composite,321,0,72.84
3638,11710,40.6729,-73.53652,Bellmore,NY,Nassau,40.6729:-73.53652,2012,Pediatric Quality Acute Composite,438,0,72.59
3639,11710,40.6729,-73.53652,Bellmore,NY,Nassau,40.6729:-73.53652,2011,Pediatric Quality Chronic Composite,321,311.53,209.99
3640,11710,40.6729,-73.53652,Bellmore,NY,Nassau,40.6729:-73.53652,2012,Pediatric Quality Chronic Composite,438,228.31,203.82
3641,11713,40.922326,-72.637078,Bellport,NY,Suffolk,40.922326:-72.637078,2011,Asthma,1123,178.09,420.38
3642,11713,40.922326,-72.637078,Bellport,NY,Suffolk,40.922326:-72.637078,2012,Asthma,1174,340.72,423.44
3643,11713,40.922326,-72.637078,Bellport,NY,Suffolk,40.922326:-72.637078,2011,Diabetes Short-term Complications,779,0,37.27
3644,11713,40.922326,-72.637078,Bellport,NY,Suffolk,40.922326:-72.637078,2012,Diabetes Short-term Complications,825,0,40.57
3645,11713,40.922326,-72.637078,Bellport,NY,Suffolk,40.922326:-72.637078,2011,Gastroenteritis,1284,77.88,133.2
3646,11713,40.922326,-72.637078,Bellport,NY,Suffolk,40.922326:-72.637078,2012,Gastroenteritis,1370,0,138.29
3647,11713,40.922326,-72.637078,Bellport,NY,Suffolk,40.922326:-72.637078,2011,Urinary Tract Infection,1284,0,63.26
3648,11713,40.922326,-72.637078,Bellport,NY,Suffolk,40.922326:-72.637078,2012,Urinary Tract Infection,1370,0,54.86
3649,11713,40.922326,-72.637078,Bellport,NY,Suffolk,40.922326:-72.637078,2011,Pediatric Quality Overall Composite,779,128.37,420.51
3650,11713,40.922326,-72.637078,Bellport,NY,Suffolk,40.922326:-72.637078,2012,Pediatric Quality Overall Composite,825,121.21,424.37
3651,11713,40.922326,-72.637078,Bellport,NY,Suffolk,40.922326:-72.637078,2011,Pediatric Quality Acute Composite,779,0,83.89
3652,11713,40.922326,-72.637078,Bellport,NY,Suffolk,40.922326:-72.637078,2012,Pediatric Quality Acute Composite,825,0,82.54
3653,11713,40.922326,-72.637078,Bellport,NY,Suffolk,40.922326:-72.637078,2011,Pediatric Quality Chronic Composite,779,128.37,336.62
3654,11713,40.922326,-72.637078,Bellport,NY,Suffolk,40.922326:-72.637078,2012,Pediatric Quality Chronic Composite,825,121.21,341.83
3655,11714,40.728449,-73.495369,Bethpage,NY,Nassau,40.728449:-73.495369,2011,Asthma,346,0,283.13
3656,11714,40.728449,-73.495369,Bethpage,NY,Nassau,40.728449:-73.495369,2011,Diabetes Short-term Complications,227,0,37.69
3657,11714,40.728449,-73.495369,Bethpage,NY,Nassau,40.728449:-73.495369,2011,Gastroenteritis,405,493.83,133.63
3658,11714,40.728449,-73.495369,Bethpage,NY,Nassau,40.728449:-73.495369,2011,Urinary Tract Infection,405,0,62.15
3659,11714,40.728449,-73.495369,Bethpage,NY,Nassau,40.728449:-73.495369,2011,Pediatric Quality Overall Composite,227,0,298.65
3660,11714,40.728449,-73.495369,Bethpage,NY,Nassau,40.728449:-73.495369,2011,Pediatric Quality Acute Composite,227,0,83.61
3661,11714,40.728449,-73.495369,Bethpage,NY,Nassau,40.728449:-73.495369,2011,Pediatric Quality Chronic Composite,227,0,215.04
3662,11715,40.75673,-73.043481,Blue Point,NY,Suffolk,40.75673:-73.043481,2011,Asthma,61,0,248.75
3663,11715,40.75673,-73.043481,Blue Point,NY,Suffolk,40.75673:-73.043481,2011,Diabetes Short-term Complications,39,0,46.57
